daysOfTraining,refToMaterials,averageScore,numOfIntermediateClasses,final_result_-1_0_1
39,41,20.04368856,0,1
18,15,38.651544,1,1
22,14,39.05046031,1,1
48,38,79.25512695,5,-1
39,72,68.79374722,4,-1
19,44,58.770399,0,1
17,67,68.82935048,5,-1
37,48,73.01364798,3,-1
25,58,64.96691567,4,-1
46,64,64.87209982,3,-1
40,29,54.90105443,5,-1
20,24,39.96635185,0,1
26,33,23.46363409,0,1
5,25,72.62630908,1,1
5,30,48.40425396,1,1
12,34,36.16372128,1,1
16,36,39.72341925,2,1
38,53,68.69493973,5,-1
53,88,67.10155587,4,-1
35,67,98.53779503,4,-1
53,66,69.78379188,4,-1
8,16,71.23701539,2,1
15,13,60.01150167,1,1
18,22,52.50643582,1,1
10,32,37.4223728,0,1
45,44,76.68066887,4,-1
27,34,37.54187089,0,1
43,60,85.68213208,3,-1
21,41,48.94837777,1,1
31,27,20.94860211,1,1
16,49,50.69032594,1,1
37,43,81.38393827,5,-1
24,91,64.23895044,3,-1
36,63,70.54288337,4,-1
34,47,62.43468093,2,0
5,16,55.58906814,2,1
17,35,25.04937546,2,1
42,65,68.23955515,5,-1
33,45,61.13053078,0,1
35,56,83.06032722,3,-1
40,36,72.19849449,4,-1
24,23,41.94718871,2,1
32,56,57.02763646,5,-1
8,34,55.66331158,1,1
53,58,82.68919169,4,-1
8,22,27.96782594,2,1
14,24,53.83098415,1,1
45,30,86.25098309,5,-1
24,35,53.3268288,0,1
24,21,62.51595708,0,1
39,58,79.64797985,3,-1
33,73,70.93914984,4,-1
36,73,73.72364312,5,-1
32,30,39.31165239,0,1
15,27,50.60390879,2,1
43,60,60.9232764,4,-1
30,67,63.08413406,5,-1
15,17,30.18867785,1,1
35,52,84.22845851,5,-1
22,24,43.14609271,1,1
50,86,71.68719068,5,-1
48,57,72.65104327,5,-1
15,21,38.42353325,1,1
18,36,28.58468008,1,1
12,40,24.79296865,0,1
26,35,66.80333287,1,1
13,30,65.83090891,0,1
44,70,75.62867686,3,-1
33,31,51.49927194,0,1
11,17,64.08071349,1,1
39,69,81.82501263,4,-1
24,9,39.03452662,0,1
19,14,26.64649473,1,1
19,32,47.69004942,0,1
24,30,30.57572678,1,1
27,47,44.10311352,0,1
28,41,47.23140826,2,1
34,60,57.70035229,4,-1
36,68,83.26614497,3,-1
53,68,73.00283838,5,-1
20,19,37.3515609,0,1
10,31,62.55511195,1,1
11,30,70.41316879,1,1
28,70,84.74414876,5,-1
39,48,60.19769237,3,-1
34,21,38.6876274,1,1
19,38,32.35172152,1,1
6,13,34.44683321,0,1
26,39,64.28369458,0,1
37,18,77.34369983,4,-1
28,41,31.99198442,1,1
21,22,32.05032997,1,1
17,15,57.54773837,2,1
21,47,51.2323944,1,1
45,86,91.25146633,5,-1
26,48,73.91916865,4,-1
49,66,76.20991919,5,-1
28,36,55.78901669,1,1
20,31,70.84275616,2,1
27,59,82.47154748,3,-1
10,28,38.96732561,2,1
56,77,48.9918071,5,-1
6,11,37.74602473,2,1
33,55,70.05987419,3,-1
32,40,79.03004787,4,-1
24,45,82.93353349,4,-1
26,37,44.35584186,1,1
46,64,79.91379562,5,-1
11,24,19.65265254,2,1
40,92,88.60468638,3,-1
41,42,76.25289857,4,-1
27,28,46.53727982,2,1
11,44,60.02567735,2,1
19,28,44.10123324,0,1
6,34,67.06463711,2,1
39,75,85.50802112,4,-1
48,66,64.44185091,5,-1
35,63,77.90398663,3,-1
35,46,24.91368538,1,1
29,68,86.55811161,4,-1
38,31,79.53536379,5,-1
9,37,31.28297419,2,1
13,34,31.11877195,1,1
38,35,78.10070889,4,-1
15,16,46.02481627,1,1
22,23,43.17032936,0,1
38,59,71.82440686,4,-1
44,86,70.69609977,5,-1
17,45,47.59213127,2,1
23,35,26.33352197,0,1
18,27,63.30994592,2,1
29,22,54.05957923,1,1
57,52,78.31729649,3,-1
37,10,70.77493596,0,0
17,44,45.31324428,2,1
58,67,75.26502175,5,-1
26,51,67.94189389,1,0
8,12,50.41393988,0,1
44,37,82.31720412,4,-1
15,49,70.63381239,1,1
42,44,74.90509985,5,-1
18,24,50.05633311,1,1
33,34,80.55842369,3,-1
21,34,33.53479366,0,1
13,17,47.30811666,2,1
28,19,28.64436719,0,1
22,44,39.82022253,0,1
23,42,28.55914655,1,1
25,30,27.66050128,2,1
42,37,79.0375488,3,-1
12,35,57.91754996,2,1
21,21,50.81253425,1,1
26,34,48.79190431,2,1
38,34,61.14588695,3,-1
9,33,21.81833106,2,1
25,21,26.85352038,0,1
62,54,72.11615423,4,-1
27,21,41.05834459,1,1
48,78,87.14803699,4,-1
14,19,55.65988417,2,1
17,36,59.08544929,2,1
42,39,80.11753836,5,-1
13,25,45.03039662,0,1
25,6,47.9646355,1,1
33,68,76.78433083,5,-1
31,73,65.28170311,3,-1
7,45,26.25142804,1,1
19,31,34.23216495,2,1
10,24,39.18349523,2,1
35,35,73.36822991,3,-1
61,59,68.51963097,4,-1
22,21,23.42776123,2,1
42,67,88.15190333,4,-1
29,24,38.44744386,1,1
22,37,85.47735106,5,-1
45,60,94.12792051,3,-1
34,59,100,3,-1
22,39,50.86781526,2,1
55,78,95.98592206,3,-1
52,68,84.87407467,5,-1
26,24,86.55455294,3,-1
45,61,68.41628894,4,-1
36,55,64.82573672,5,-1
45,70,60.74394185,5,-1
18,25,49.26135839,2,1
38,61,74.71223971,5,-1
56,61,69.14815036,4,-1
43,66,74.41663155,4,-1
31,57,83.14659,3,-1
24,27,66.09518004,2,1
33,46,75.99906424,5,-1
39,5,53.54782216,0,1
40,52,82.81994339,4,-1
22,27,70.95446986,2,1
9,31,32.12453104,1,1
53,53,68.92259059,5,-1
25,51,88.63768145,3,-1
25,19,58.97432505,0,1
11,51,53.36206293,5,-1
0,34,20.71382109,2,1
53,46,78.08556545,3,-1
45,78,54.41762066,5,-1
26,55,22.91044758,0,1
25,65,78.74571198,5,-1
15,49,28.9512144,2,0
20,32,58.96250799,1,1
20,28,57.37680198,0,1
22,42,50.44919649,0,1
41,69,40.77851907,3,-1
19,42,33.2093117,1,1
23,43,77.47610466,5,-1
26,43,55.03813381,1,1
41,31,82.5441123,3,-1
46,69,85.01980278,3,-1
22,35,50.17338658,0,1
18,49,82.92887462,3,-1
28,34,35.9617439,1,1
17,29,28.05482893,2,1
16,34,53.06312019,0,1
38,51,64.13726884,5,-1
4,46,53.07126504,2,0
14,29,40.72910533,0,1
33,65,82.37434455,5,-1
54,53,60.57424403,5,-1
22,21,57.70617768,0,1
28,71,58.52862526,3,-1
63,56,75.88523842,3,-1
43,61,63.61066206,5,-1
33,51,81.38426631,4,-1
21,69,80.02045928,5,-1
42,51,79.18215368,4,-1
24,43,27.6913387,0,1
33,66,64.0083431,5,-1
47,25,66.54115615,5,-1
15,37,61.02861233,0,1
18,21,43.13413624,2,1
22,50,89.33296508,4,-1
29,20,23.25395713,1,1
51,80,77.75924936,4,-1
22,21,32.80627893,1,1
51,54,68.37120599,5,-1
28,73,81.08043448,3,-1
28,46,73.64820078,5,-1
44,63,86.9591405,3,-1
29,39,95.84038423,4,-1
25,21,46.86994521,0,1
37,33,33.02551503,1,1
33,51,73.7226038,5,-1
25,37,27.15599966,2,1
31,75,74.65527343,5,-1
19,19,20.22560168,1,1
27,31,38.43406554,2,1
25,49,70.28119852,3,-1
35,63,80.88607733,4,-1
12,27,27.21117289,2,1
41,67,87.32167865,5,-1
51,42,86.09775475,3,-1
43,48,70.15498324,3,-1
40,72,55.88562414,3,-1
34,75,73.99375225,3,-1
31,55,67.48172898,4,-1
51,79,71.42193083,4,-1
17,15,38.43910676,1,1
36,62,71.70807148,5,-1
27,48,83.37375874,3,-1
15,31,37.27607977,2,1
37,74,61.24597989,5,-1
30,27,54.37794837,2,1
60,69,76.37459864,4,-1
40,64,75.25473835,5,-1
38,77,81.67392556,3,-1
20,5,34.54691597,1,1
54,55,59.13187226,4,-1
38,57,76.08956508,4,-1
28,30,62.2118807,2,1
16,28,59.91121175,1,1
47,46,66.32902084,5,-1
23,68,84.93313012,5,-1
15,28,42.15081388,0,1
53,61,81.04178357,5,-1
27,55,63.31299015,3,-1
14,33,27.53897743,0,1
10,15,64.84408424,2,1
21,41,44.80473468,2,1
12,30,61.82581326,2,1
23,47,69.61158419,3,-1
51,55,85.3498217,3,-1
13,27,39.26229821,1,1
29,59,70.80682108,4,-1
38,54,75.92311743,5,-1
71,63,66.57827358,4,-1
11,42,38.0735515,0,1
16,30,42.02993638,0,1
22,43,25.45097322,2,1
37,57,73.00402668,3,-1
39,52,62.17108959,4,-1
64,46,70.0315415,5,-1
49,82,57.15064954,5,-1
26,45,13.12452113,1,1
31,71,80.6711359,4,-1
56,65,69.89590752,3,-1
27,86,78.6422113,5,-1
24,17,31.62757124,1,1
33,64,77.7560702,5,-1
14,23,51.90545039,2,1
28,30,73.09948213,2,1
36,80,83.14275829,4,-1
26,20,28.70429183,0,1
22,26,36.80049242,1,1
40,58,73.98240913,4,-1
42,71,91.75307641,3,-1
5,20,58.45840158,0,1
10,21,34.78770847,1,1
16,33,46.30763494,1,1
16,12,22.68658267,0,1
22,7,60.83472512,2,1
40,37,90.94220368,3,-1
16,14,54.18692144,2,1
49,54,67.3700293,4,-1
38,57,91.34965906,4,-1
14,16,20.26620367,0,1
43,46,78.74678419,4,-1
24,48,30.33976812,0,1
30,47,51.45759968,0,1
14,24,51.11065997,1,1
48,56,73.31913113,5,-1
44,60,64.71867277,4,-1
49,59,86.08129,3,-1
33,27,28.91849279,1,1
22,33,42.77194595,0,1
17,17,45.45062577,2,1
46,73,93.16140399,3,-1
21,18,79.79309686,4,-1
42,59,66.72662976,3,-1
50,43,73.65620065,5,-1
25,45,50.00179647,2,1
36,72,80.07614007,5,-1
34,32,75.52207868,3,-1
42,68,94.59948786,3,-1
40,100,72.62494193,5,-1
27,28,41.20755474,1,1
36,54,77.13690738,3,-1
41,64,63.0552594,4,-1
51,57,57.33738572,4,-1
27,32,37.76070294,2,1
36,52,73.34536079,5,-1
26,26,49.95251084,1,1
15,31,70.50224646,1,1
37,64,69.06839034,4,-1
16,25,51.94895905,2,0
48,61,65.11938002,4,-1
16,26,33.66945876,1,1
30,50,73.32215366,4,-1
33,71,78.44729084,3,-1
41,89,87.09574891,4,-1
32,83,71.24704009,4,-1
21,39,75.19103539,2,1
29,19,39.78679463,1,1
35,66,93.35458256,4,-1
27,13,48.95273378,0,1
28,60,84.99808869,5,-1
22,62,64.78710925,3,-1
22,39,43.33521611,2,1
26,27,44.44300054,0,1
29,38,72.50443804,4,-1
34,69,68.8692677,5,-1
11,30,46.01626022,2,1
13,69,84.11785745,5,-1
18,31,57.92336688,2,1
9,25,34.64165574,2,1
29,45,52.78901291,1,1
57,86,86.00866956,5,-1
36,65,67.08236065,3,-1
20,22,0,2,1
22,18,38.27103714,1,1
23,41,66.89623411,2,1
36,45,88.25568891,3,-1
44,59,76.10151327,5,-1
21,51,61.45172319,4,-1
16,33,62.88809029,0,1
22,16,37.59120823,1,1
18,34,32.91039628,0,1
47,37,56.72338308,4,-1
16,32,59.03154926,2,1
31,17,51.41368431,2,1
48,84,77.81844376,4,-1
22,32,54.14369706,1,1
33,42,66.34209562,3,-1
39,47,60.54775403,3,-1
23,23,53.78870739,0,1
19,22,33.7816945,2,1
39,64,65.63437163,5,-1
39,35,68.14472482,5,-1
22,42,25.96174956,2,1
15,29,37.45170385,0,1
26,25,77.62911862,3,-1
52,60,66.48378859,3,-1
9,31,38.05901234,2,1
30,25,47.44757986,2,1
18,37,28.28244114,2,1
57,61,71.17208109,4,-1
38,84,79.08278384,5,-1
20,74,63.82433547,5,-1
21,87,87.43678286,3,-1
31,70,72.50268465,5,-1
22,36,37.44479049,2,1
31,67,65.54959399,3,-1
9,12,30.02678047,1,1
33,25,37.99098977,1,1
29,61,83.74179734,3,-1
17,16,37.23836997,1,1
40,53,74.97521057,3,-1
36,45,78.50462675,5,-1
56,48,70.87360228,3,-1
28,43,71.74917602,3,-1
32,20,24.26593607,1,1
10,20,68.96021789,0,1
44,70,63.00516184,5,-1
12,27,63.0690023,0,1
38,56,59.64260432,3,-1
14,13,61.19087737,2,1
11,25,52.52688265,2,1
21,97,71.41519571,3,-1
15,34,45.61037387,1,1
23,44,42.70922567,1,1
18,15,76.43776239,1,1
23,32,50.6563071,0,1
35,52,79.90631271,3,-1
32,83,76.2617484,3,-1
12,34,40.3224695,1,1
47,59,77.15736161,3,-1
38,83,70.26700852,3,-1
51,56,68.84061268,5,-1
46,57,74.49250629,3,-1
50,74,90.61824443,3,-1
34,73,74.25387279,4,-1
44,38,82.65260508,4,-1
26,19,38.38682745,0,1
38,67,82.46591856,4,-1
34,71,89.42258097,4,-1
29,30,75.54268047,5,-1
14,33,54.79583416,1,1
32,67,76.13302643,5,-1
33,56,72.98534314,3,-1
39,74,49.56001768,4,-1
27,44,75.91765246,3,-1
26,67,65.52624223,3,-1
21,35,46.46781313,2,1
38,54,66.0571352,4,-1
32,33,69.52970251,4,-1
18,39,56.97962888,2,1
25,43,55.22594065,1,1
27,27,35.39538453,2,1
51,50,84.86961907,3,-1
32,57,57.70678612,3,-1
30,37,49.76745744,2,1
42,15,60.55697339,0,0
14,37,54.28969489,1,1
37,69,56.25232739,5,-1
16,15,31.98026275,2,1
22,30,40.033756,0,1
16,15,41.9417181,0,1
36,45,79.05014561,5,-1
37,76,61.5677591,3,-1
53,51,78.41735383,3,-1
23,31,51.86515634,2,1
40,84,89.26755612,5,-1
20,25,32.65928005,2,1
17,18,47.43931146,0,1
25,26,17.74073474,1,1
34,34,68.25279661,2,1
29,35,48.71652709,2,1
20,20,59.88989214,2,1
17,39,11.49936742,1,1
39,84,63.62132213,4,-1
15,67,77.70881573,5,-1
16,27,35.24531331,1,1
17,72,82.88192007,4,-1
15,46,61.6450343,1,0
29,30,55.91244619,0,1
22,30,53.2258725,1,1
29,65,69.26028212,4,-1
24,33,51.93110378,0,1
14,24,31.26647191,2,1
25,40,65.10128932,0,1
42,62,71.71894865,4,-1
42,34,54.02547478,3,-1
19,20,58.62390635,2,1
22,69,86.93198478,4,-1
40,48,35.72552151,0,1
29,52,61.4372309,4,-1
38,59,48.87557538,4,-1
37,43,54.54167062,5,-1
17,30,58.90630657,0,1
46,84,76.89802081,5,-1
12,35,70.04791399,0,1
53,54,78.65087454,5,-1
41,59,66.02959899,4,-1
18,30,37.9757097,2,1
33,56,60.55961354,4,-1
47,31,75.99453344,3,-1
14,32,61.05126717,2,1
36,67,69.9559645,5,-1
19,49,46.88552302,1,1
12,49,70.68827374,4,-1
21,33,46.39680283,1,1
24,42,42.00952159,1,1
22,69,76.91897664,4,-1
30,41,54.7027968,2,1
37,47,74.65061447,3,-1
60,54,79.49154888,5,-1
39,69,70.90203285,5,-1
35,45,79.96426543,4,-1
18,41,40.18525602,1,1
21,35,49.28124746,2,1
27,26,51.86890276,2,1
52,48,70.49422559,5,-1
18,53,24.3486642,1,1
27,16,44.79209245,0,1
47,60,77.95063138,5,-1
15,26,68.40104338,2,1
40,58,58.80911663,4,-1
21,28,68.50120907,4,-1
38,46,51.14016276,4,-1
49,81,87.9473463,3,-1
18,32,27.0543233,1,1
20,28,52.45082196,0,1
68,60,75.33264769,5,-1
11,34,23.8769812,2,1
31,72,74.81283232,4,-1
17,18,62.26720883,2,1
19,46,37.36173107,0,1
41,53,71.08160568,5,-1
36,62,76.93651971,3,-1
23,26,13.24639015,1,1
30,49,56.51009203,2,1
55,64,73.31528967,3,-1
9,43,86.54681904,1,1
24,57,75.248325,5,-1
45,34,75.92350416,3,-1
34,84,89.63712758,3,-1
35,56,68.61192497,3,-1
11,36,20.79277839,1,1
25,65,60.325309,4,-1
30,56,84.33492763,5,-1
25,89,72.65821643,5,-1
19,25,53.47901065,0,1
55,66,81.53050535,4,-1
25,74,66.08776426,4,-1
15,20,11.78415917,1,1
29,60,64.84363088,4,-1
16,33,62.61142248,2,1
44,44,75.84394534,5,-1
53,65,74.15666894,4,-1
23,87,77.3079495,3,-1
63,66,67.20114678,3,-1
41,64,82.85089332,4,-1
9,34,36.05383978,0,1
29,28,57.07295631,0,1
47,61,86.79913575,5,-1
24,36,42.98617721,2,1
12,22,23.29275467,2,1
17,32,52.03692535,2,1
25,53,67.0554166,2,1
19,25,54.96684174,0,1
37,46,66.26592491,5,-1
16,17,16.29309176,0,1
25,45,11.49498857,1,1
36,68,72.77864853,4,-1
46,55,51.90338194,4,-1
27,73,65.66588402,4,-1
27,27,41.40331036,1,1
36,89,78.53404922,5,-1
44,49,69.7163349,3,-1
11,24,44.35955892,2,1
12,18,89.18922675,2,1
21,34,43.18171467,2,1
12,46,44.96908388,2,1
18,55,50.67248358,2,1
24,34,59.23643593,1,1
40,56,77.2291774,4,-1
24,31,44.8823691,2,1
49,40,88.39813562,3,-1
45,76,58.95001575,3,-1
47,70,87.86889809,5,-1
48,53,69.4797571,3,-1
12,34,36.40139385,2,1
17,29,70.70737309,2,1
18,39,23.52927063,0,1
49,79,86.91298501,4,-1
19,24,24.44083144,1,1
28,85,70.29213262,3,-1
21,28,76.80882673,1,1
39,61,68.39230664,5,-1
14,40,42.31849171,2,1
22,53,59.3492256,1,1
38,5,53.86356474,2,1
23,24,61.44947488,2,1
13,30,45.44059218,2,1
13,10,35.67926739,0,1
42,81,83.14045703,4,-1
46,63,61.71914779,5,-1
40,42,68.29675444,3,-1
45,65,89.42334976,3,-1
20,46,45.08604201,2,1
25,36,35.41220577,1,1
20,31,33.41995373,1,1
55,61,87.22929462,3,-1
16,16,25.37321217,0,1
40,75,84.90721568,3,-1
5,40,26.41283547,2,1
12,18,23.68410123,1,1
4,26,48.00886544,0,1
22,15,50.74479041,1,1
18,19,47.95457036,1,1
16,10,36.11808744,0,1
44,45,68.75197069,5,-1
38,87,89.98817618,4,-1
48,57,65.82940877,5,-1
24,11,28.8522517,1,1
24,24,47.87297983,0,1
14,29,24.63650222,1,1
45,52,50.44246103,4,-1
44,47,75.99828225,4,-1
12,17,67.53167054,0,1
40,59,61.99502843,3,-1
14,24,65.66961322,2,1
47,58,82.96848359,4,-1
24,46,67.26538418,0,1
30,41,80.95411248,5,-1
41,56,67.68270551,4,-1
24,34,35.97307954,0,1
35,71,76.92412536,5,-1
39,49,58.73298427,3,-1
15,63,74.40906743,3,-1
33,59,78.83637255,3,-1
26,40,69.92405018,5,-1
48,52,81.5205791,4,-1
43,60,57.14516936,5,-1
41,45,57.48771023,5,-1
20,23,43.76216101,2,1
26,39,100,5,-1
32,81,77.79440014,5,-1
10,10,60.25034466,1,1
56,51,80.71937801,5,-1
20,37,54.93719559,0,1
27,29,35.88013877,2,1
31,31,52.90107771,0,1
48,50,88.42842502,4,-1
44,82,67.4671256,4,-1
30,59,64.28440606,3,-1
48,53,78.99786004,3,-1
37,83,73.74707812,4,-1
43,51,77.14122803,5,-1
12,19,41.8305351,0,1
15,25,13.58547295,1,1
48,74,92.18916274,5,-1
27,6,43.22851342,0,1
45,55,62.32277695,4,-1
41,69,84.43268678,3,-1
12,25,58.48659298,1,1
47,59,73.97086087,4,-1
32,46,79.73358155,4,-1
34,28,91.09362647,5,-1
0,19,36.37224373,0,1
31,59,67.66906505,3,-1
14,18,66.1947344,1,1
10,11,41.47014103,0,1
29,55,82.4601556,4,-1
14,30,38.52786024,0,1
14,36,56.48558443,2,1
22,56,75.46668541,4,-1
30,61,80.09121681,5,-1
21,24,31.46632666,2,1
20,52,43.35875745,2,1
28,25,49.99514049,1,1
37,50,67.1483785,4,-1
39,53,70.71395433,4,-1
37,54,73.06778859,5,-1
30,62,80.66886873,3,-1
29,27,25.54450435,1,1
34,43,46.61562499,2,0
11,13,52.91956807,0,1
28,92,72.00456393,5,-1
9,32,26.41906621,2,1
16,30,56.9694321,1,1
22,38,57.22876895,1,1
21,26,13.3974007,1,1
13,41,50.26729309,2,1
42,55,52.76765495,3,-1
39,63,76.22849585,5,-1
44,55,68.18525613,5,-1
32,38,71.83936829,5,-1
23,35,45.58472004,0,1
30,69,69.32040722,4,-1
18,13,31.54412924,1,1
33,66,68.30839989,5,-1
33,18,69.60211537,2,1
22,24,46.24793104,1,1
27,16,43.76992489,1,1
35,34,43.47111665,2,1
10,21,23.43042501,0,1
39,57,79.17573215,3,-1
60,80,72.33057229,4,-1
41,65,71.73159474,4,-1
13,37,35.77129757,2,1
42,68,90.22821089,5,-1
11,25,53.18101404,1,1
37,79,78.88475227,5,-1
23,22,56.2724914,1,1
27,12,47.17971222,1,1
17,38,40.57862782,2,1
5,28,40.72654766,0,1
28,41,46.45443444,2,1
48,50,58.3419913,3,-1
44,83,50.03878941,4,-1
11,27,60.25145611,2,1
43,50,61.98854378,4,-1
48,79,71.32955677,3,-1
23,34,53.68509936,1,1
15,27,57.07931572,0,1
22,37,24.74533271,0,1
20,37,67.63529287,1,1
24,24,49.49014223,2,1
54,55,67.0650448,4,-1
33,31,22.25831683,0,1
41,39,83.43707982,4,-1
41,77,74.90864273,3,-1
48,67,80.65840321,4,-1
11,34,76.66561337,1,1
32,30,59.57766734,1,1
43,45,67.82617022,3,-1
49,56,61.98010426,4,-1
23,22,38.62015537,0,1
46,46,83.84915939,3,-1
17,29,40.69250003,2,1
36,36,65.13398201,4,-1
30,22,65.02036144,2,1
25,33,85.14850783,4,-1
16,6,55.03780815,0,1
47,86,72.82482711,4,-1
15,21,24.66673186,1,1
20,29,84.19615705,1,1
27,33,38.55405147,0,1
24,48,81.44686113,3,-1
43,62,95.04147012,3,-1
20,34,37.45234959,2,1
14,18,50.03926314,2,1
49,85,100,4,-1
38,53,73.66650903,3,-1
11,42,42.32300043,2,1
47,57,57.12482789,5,-1
20,17,46.6185522,2,1
50,69,77.31206804,3,-1
18,34,66.4217813,0,1
22,26,40.92271738,1,1
47,52,60.25958088,4,-1
32,27,59.97066921,1,1
22,23,57.65576455,2,1
30,70,93.51402478,5,-1
50,64,83.31423313,5,-1
55,77,72.41657965,5,-1
27,24,40.1593362,0,1
28,41,29.62578107,1,1
17,24,29.75862164,0,1
15,19,52.39036677,0,1
27,61,71.23422622,4,-1
22,30,44.44934736,1,1
24,30,23.68252022,2,1
55,45,75.78734062,4,-1
21,6,75.92047152,0,1
33,12,50.77616846,2,1
49,64,75.67957051,5,-1
51,64,89.55317707,4,-1
9,25,54.43817652,2,1
41,65,73.386236,3,-1
6,35,52.42488836,2,1
48,46,87.03863878,4,-1
29,21,41.74824411,2,1
44,58,67.34589405,4,-1
11,24,39.32406684,1,1
0,35,61.68074011,2,1
25,38,87.74417178,5,-1
35,64,77.91315032,3,-1
2,26,34.70224584,0,1
51,31,92.35714669,3,-1
43,46,66.59496109,4,-1
14,28,23.24774865,1,1
16,31,66.7917162,2,1
25,10,67.93325401,2,1
48,63,83.02546919,5,-1
28,29,48.22088775,2,1
32,77,67.91394574,5,-1
26,46,30.61273359,2,1
10,25,54.17394324,2,1
16,24,25.27609286,1,1
43,50,75.28126433,4,-1
28,44,56.15056177,1,1
47,29,38.67135867,2,1
21,0,72.07882755,0,1
41,62,73.54852817,3,-1
34,54,56.02424949,4,-1
30,57,89.47359408,3,-1
29,10,44.85710121,0,1
28,71,86.8618313,5,-1
36,45,70.90612784,5,-1
42,72,87.4942262,5,-1
39,79,79.44338919,4,-1
20,45,30.29122078,1,1
17,39,42.67087966,1,1
38,46,75.0902182,4,-1
11,9,20.93258113,0,1
22,22,38.15622688,0,1
27,36,27.41327341,0,1
46,44,71.00746736,4,-1
34,39,38.09791611,2,1
35,56,63.25125372,4,-1
14,31,37.03330174,0,1
20,23,55.65849624,0,1
22,19,53.67728761,1,1
28,71,51.16466514,3,-1
20,46,90.79544022,2,0
28,40,53.89582061,3,-1
37,99,67.63568183,4,-1
44,91,80.25604806,4,-1
28,36,41.29618282,0,1
27,49,88.72118768,4,-1
45,65,57.82022018,3,-1
14,21,47.36502244,0,1
41,66,60.21402916,4,-1
17,39,63.02698363,1,1
26,47,100,3,-1
53,39,56.42699596,3,-1
23,24,51.74859192,2,1
19,22,48.5212352,0,1
7,41,63.13410171,2,1
5,29,42.94269533,2,1
12,17,41.39444451,0,1
44,59,77.78113438,3,-1
76,55,73.50823199,3,-1
14,44,15.81281728,1,1
43,45,70.32652766,4,-1
14,24,42.23131497,0,1
31,49,30.5363772,2,1
35,51,65.39809312,3,-1
18,21,45.73611875,0,1
53,57,64.48564865,5,-1
17,11,32.68321773,1,1
26,12,46.12736081,2,1
40,60,82.16260522,5,-1
52,59,82.39679687,3,-1
16,35,29.82572116,0,1
13,26,61.73301983,1,1
39,90,66.48199079,3,-1
26,36,62.91947901,2,1
35,55,90.94558299,5,-1
10,26,30.06291419,0,1
36,48,84.36392818,4,-1
32,19,48.62093683,0,1
19,15,41.40430136,2,1
24,23,44.22576572,0,1
15,40,44.0263428,0,1
38,69,76.62665311,5,-1
34,61,85.12266313,4,-1
28,24,31.99485925,0,1
46,66,69.58690602,5,-1
2,31,51.52684881,1,1
46,71,80.11901413,3,-1
41,63,58.02809647,3,-1
25,26,52.97724065,2,1
24,34,30.69678362,2,1
22,22,39.8476516,0,1
14,29,31.82024083,0,1
31,86,75.82832969,3,-1
35,24,73.8952713,0,1
24,51,81.19080791,3,-1
19,31,69.84233173,0,1
35,75,84.21337676,3,-1
45,65,100,4,-1
17,31,37.8279875,0,1
26,73,87.42078394,5,-1
32,82,78.07359528,5,-1
29,43,62.90435549,0,1
21,37,35.7795349,2,1
25,36,5.786312992,0,1
19,23,42.53922829,0,1
35,48,89.0048311,3,-1
32,47,57.00863497,1,1
18,20,39.34079376,1,1
33,66,75.21367975,3,-1
32,51,81.98416387,3,-1
43,40,56.25514327,5,-1
38,54,72.66557305,3,-1
29,22,65.46394984,2,1
36,71,66.95030441,4,-1
41,71,67.96130795,4,-1
30,56,67.86949694,4,-1
23,66,63.97855492,4,-1
15,47,20.2199048,2,1
34,73,73.56008819,5,-1
20,25,49.04275806,2,1
21,79,66.84765877,4,-1
22,22,41.59627212,1,1
49,94,68.00174566,4,-1
27,64,64.60173023,3,-1
13,29,61.75588884,2,1
58,42,75.99765028,4,-1
27,20,41.64837257,0,1
11,35,13.44514999,0,1
53,61,84.99008789,5,-1
51,61,65.24479186,5,-1
34,60,80.96193353,3,-1
18,50,50.12790887,2,0
20,36,50.22279355,0,1
16,28,29.31706767,0,1
17,46,72.93092475,3,-1
46,79,81.63940725,4,-1
37,43,57.71440564,3,-1
40,53,82.10027257,5,-1
50,85,87.42868754,3,-1
35,64,76.3859999,3,-1
38,81,67.54301271,4,-1
46,52,83.48143063,3,-1
30,29,36.28188006,0,1
10,35,53.95297321,0,1
40,81,71.74486076,4,-1
36,17,77.06097878,2,0
32,67,70.04542277,3,-1
22,34,29.76375802,1,1
38,25,77.48272213,4,-1
16,14,53.0903946,1,1
47,36,89.1313511,3,-1
41,45,94.17364162,4,-1
28,36,25.23559007,1,1
39,36,73.13068249,5,-1
15,25,45.60972068,1,1
50,57,84.17702385,3,-1
39,73,69.84698323,4,-1
12,11,20.20555511,2,1
66,47,76.35268242,3,-1
25,15,37.31764171,1,1
32,81,65.40201281,3,-1
67,54,78.77689007,3,-1
30,22,66.94533746,1,1
26,28,24.17275366,2,1
43,74,72.43777667,4,-1
44,58,61.61328995,3,-1
32,41,66.13974383,3,-1
18,28,51.20744701,2,1
30,73,77.09423105,4,-1
31,66,58.3835354,4,-1
10,39,52.54114672,0,1
24,36,69.69037134,2,1
16,35,49.2837056,2,1
13,55,67.9638398,3,-1
34,46,39.83539115,0,1
20,25,39.04125415,0,1
38,62,72.20703121,3,-1
27,33,19.26308223,2,1
24,18,50.77859296,1,1
46,68,63.16101601,5,-1
41,65,93.99844266,4,-1
18,33,23.22349468,1,1
28,9,28.20833395,0,1
